location,date,ICL_estimate_mean,IHME_estimate_mean,LSHTM_estimate_median,YYG_estimate_mean
Argentina,2022-03,1268529.7000000002,2618075.36,0.0,526797.4199999999
Argentina,2022-04,535878.8500000001,1700610.42,0.0,109827.144
Argentina,2022-05,763708.8799999999,2264991.2899999996,0.0,95766.571
Argentina,2022-06,501584.05000000005,3577899.0199999996,0.0,142016.43
Argentina,2022-07,564887.05,8476250.729999999,0.0,174206.57
Argentina,2022-08,535224.14,4544059.68,0.0,149103.0
Argentina,2022-09,176839.96999999994,2100699.29,0.0,94821.713
Argentina,2022-10,195260.28000000003,1472145.85,0.0,31266.0
Argentina,2022-11,267111.50999999995,3565865.21,0.0,7973.428
Argentina,2022-12,519112.99,3273667.68,0.0,50726.998999999996
Argentina,2023-01,0.0,0.0,0.0,197513.57
Argentina,2023-02,0.0,0.0,0.0,68735.286
Argentina,2023-03,0.0,0.0,0.0,6508.572
Argentina,2023-04,0.0,0.0,0.0,757.428
Argentina,2023-05,0.0,0.0,0.0,60.143
Argentina,2023-06,0.0,0.0,0.0,949.143
Argentina,2023-07,0.0,0.0,0.0,2872.714
Argentina,2023-08,0.0,0.0,0.0,3552.571
Argentina,2023-09,0.0,0.0,0.0,7383.0
Argentina,2023-10,0.0,0.0,0.0,9006.714
Argentina,2023-11,0.0,0.0,0.0,3287.714
Argentina,2023-12,0.0,0.0,0.0,2822.2850000000003
Argentina,2024-01,0.0,0.0,0.0,974.0
Armenia,2020-02,0.0,3560.9900000000002,0.0,0.0
Armenia,2020-03,0.0,39973.200000000004,562.5884623747475,90.714
Armenia,2020-04,0.0,54418.600000000006,4653.664887131079,695.858
Armenia,2020-05,0.0,204719.78999999998,21482.448319971107,3377.858
Armenia,2020-06,0.0,236021.47000000003,46823.781563126315,9424.857
Armenia,2020-07,0.0,135262.84999999998,38173.35165027886,14174.858
Armenia,2020-08,64749.909999999996,72569.04999999999,6019.699579833944,12215.714
Armenia,2020-09,88638.86,145190.81000000003,0.0,5117.429
Armenia,2020-10,217757.71000000005,527511.32,0.0,11212.857
Armenia,2020-11,285767.11000000004,419389.47000000015,0.0,46481.0
Armenia,2020-12,156005.23,222431.02000000002,0.0,37244.570999999996
Armenia,2021-01,49231.780000000006,98623.60000000002,0.0,21602.141
Armenia,2021-02,42665.42,142084.37,0.0,6556.857
Armenia,2021-03,117123.3,312109.9600000001,0.0,8765.428
Armenia,2021-04,141526.60000000003,142962.34,0.0,19278.999
Armenia,2021-05,76823.93999999999,36143.600000000006,0.0,21387.286
Armenia,2021-06,47786.39,31505.97,0.0,5420.714
Armenia,2021-07,79658.81999999998,60564.37,0.0,2792.143
Armenia,2021-08,118614.98,141268.62000000002,0.0,7339.572
Armenia,2021-09,158646.82,267746.97000000003,0.0,12470.856
Armenia,2021-10,251530.99,519257.66,0.0,30761.142
Armenia,2021-11,221818.4400000001,227449.04,0.0,38887.285
Armenia,2021-12,137351.67,127962.51000000001,0.0,23608.572
Armenia,2022-01,334410.80000000005,1933851.7499999998,0.0,10341.856
Armenia,2022-02,495008.15,643905.2099999997,0.0,36073.429000000004
Armenia,2022-03,96350.41000000002,93397.10000000002,0.0,33198.857
Armenia,2022-04,5894.09,96992.43999999999,0.0,3994.429
Armenia,2022-05,1512.0300000000002,153968.8,0.0,364.999
Armenia,2022-06,1996.6099999999997,133094.46,0.0,109.571
Armenia,2022-07,14859.09,398612.68,0.0,773.571
Armenia,2022-08,50878.22000000001,591768.0999999997,0.0,3610.572
Armenia,2022-09,40777.35,546859.0700000001,0.0,7222.572
Armenia,2022-10,20449.929999999997,263642.34,0.0,8036.857
Armenia,2022-11,6442.220000000001,345355.51000000007,0.0,2096.714
Armenia,2022-12,2036.29,83528.43,0.0,599.143
Armenia,2023-01,0.0,0.0,0.0,339.143
Armenia,2023-02,0.0,0.0,0.0,333.142
Armenia,2023-03,0.0,0.0,0.0,962.4290000000001
Armenia,2023-04,0.0,0.0,0.0,1598.0010000000002
Armenia,2023-05,0.0,0.0,0.0,512.428
Armenia,2023-06,0.0,0.0,0.0,128.286
Armenia,2023-07,0.0,0.0,0.0,53.998999999999995
Armenia,2023-08,0.0,0.0,0.0,41.429
Armenia,2023-09,0.0,0.0,0.0,131.429
Armenia,2023-10,0.0,0.0,0.0,682.0
Armenia,2023-11,0.0,0.0,0.0,718.7139999999999
Armenia,2023-12,0.0,0.0,0.0,486.0
Armenia,2024-01,0.0,0.0,0.0,77.28500000000001
Aruba,2020-02,0.0,0.0,0.0,0.0
Aruba,2020-03,0.0,0.0,0.0,7.285000000000001
Aruba,2020-04,0.0,0.0,0.0,50.286
Aruba,2020-05,0.0,0.0,0.0,42.429
Aruba,2020-06,0.0,0.0,0.0,1.0
Aruba,2020-07,0.0,0.0,0.0,4.286
Aruba,2020-08,2265.7799999999997,0.0,0.0,571.429
Aruba,2020-09,5842.2699999999995,0.0,0.0,1663.0
Aruba,2020-10,2048.5200000000004,0.0,0.0,1485.857
Aruba,2020-11,439.18,0.0,0.0,722.0000000000001
Aruba,2020-12,243.74000000000004,0.0,0.0,368.0
Aruba,2021-01,2360.73,0.0,0.0,1006.4280000000001
Aruba,2021-02,5400.47,0.0,0.0,1164.5720000000001
Aruba,2021-03,5459.74,0.0,0.0,1009.571
Aruba,2021-04,5042.3099999999995,0.0,0.0,1340.429
Aruba,2021-05,1165.5699999999995,0.0,0.0,1236.0
Aruba,2021-06,399.32000000000005,0.0,0.0,325.429
Aruba,2021-07,7502.68,0.0,0.0,156.858
Aruba,2021-08,11429.559999999998,0.0,0.0,1297.714
Aruba,2021-09,5935.560000000001,0.0,0.0,2005.1440000000002
Aruba,2021-10,3888.44,0.0,0.0,1109.144
Aruba,2021-11,1853.42,0.0,0.0,400.428
Aruba,2021-12,2121.47,0.0,0.0,500.28600000000006
Aruba,2022-01,14287.079999999998,0.0,0.0,8261.143
Aruba,2022-02,10664.549999999997,0.0,0.0,7857.858
Aruba,2022-03,1865.86,0.0,0.0,1089.857
Aruba,2022-04,8114.959999999999,0.0,0.0,346.0
Aruba,2022-05,3810.3199999999997,0.0,0.0,1147.0
Aruba,2022-06,4440.379999999999,0.0,0.0,2400.428
Aruba,2022-07,1499.6600000000005,0.0,0.0,3365.571
Aruba,2022-08,1210.9099999999999,0.0,0.0,1273.7150000000001
Aruba,2022-09,952.6200000000001,0.0,0.0,594.286
Aruba,2022-10,1355.3200000000002,0.0,0.0,364.0
Aruba,2022-11,1049.0200000000002,0.0,0.0,224.0
Aruba,2022-12,8781.7,0.0,0.0,217.715
Aruba,2023-01,0.0,0.0,0.0,256.429
Aruba,2023-02,0.0,0.0,0.0,132.0
Aruba,2023-03,0.0,0.0,0.0,64.428
Aruba,2023-04,0.0,0.0,0.0,46.56999999999999
Aruba,2023-05,0.0,0.0,0.0,43.143
Aruba,2023-06,0.0,0.0,0.0,39.714999999999996
Aruba,2023-07,0.0,0.0,0.0,25.715999999999998
Aruba,2023-08,0.0,0.0,0.0,6.858
Aruba,2023-09,0.0,0.0,0.0,0.0
Aruba,2023-10,0.0,0.0,0.0,0.0
Aruba,2023-11,0.0,0.0,0.0,0.0
Aruba,2023-12,0.0,0.0,0.0,0.0
Aruba,2024-01,0.0,0.0,0.0,0.0
Asia,2020-02,0.0,0.0,0.0,27212.905
Asia,2020-03,0.0,0.0,0.0,72428.14199999999
Asia,2020-04,0.0,0.0,0.0,142609.14500000002
Asia,2020-05,0.0,0.0,0.0,445743.28
Asia,2020-06,0.0,0.0,0.0,700780.56
Asia,2020-07,0.0,0.0,0.0,1191836.82
Asia,2020-08,0.0,0.0,0.0,2489100.82
Asia,2020-09,0.0,0.0,0.0,2914745.46
Asia,2020-10,0.0,0.0,0.0,3308105.0
Asia,2020-11,0.0,0.0,0.0,3706641.42
Asia,2020-12,0.0,0.0,0.0,3003231.2
Asia,2021-01,0.0,0.0,0.0,3290244.0200000005
Asia,2021-02,0.0,0.0,0.0,2085274.26
Asia,2021-03,0.0,0.0,0.0,2163966.42
Asia,2021-04,0.0,0.0,0.0,4457523.039999999
Asia,2021-05,0.0,0.0,0.0,12701964.0
Asia,2021-06,0.0,0.0,0.0,8821867.0
Asia,2021-07,0.0,0.0,0.0,4924582.0
Asia,2021-08,0.0,0.0,0.0,7463855.9
Asia,2021-09,0.0,0.0,0.0,6813336.500000001
Asia,2021-10,0.0,0.0,0.0,6099553.1
Asia,2021-11,0.0,0.0,0.0,3157871.0999999996
Asia,2021-12,0.0,0.0,0.0,2539016.58
Asia,2022-01,0.0,0.0,0.0,6569096.94
Asia,2022-02,0.0,0.0,0.0,14506694.5
Asia,2022-03,0.0,0.0,0.0,18384776.5
Asia,2022-04,0.0,0.0,0.0,16830872.0
Asia,2022-05,0.0,0.0,0.0,9716736.3
Asia,2022-06,0.0,0.0,0.0,3917804.36
Asia,2022-07,0.0,0.0,0.0,5649160.76
Asia,2022-08,0.0,0.0,0.0,9596950.600000001
Asia,2022-09,0.0,0.0,0.0,10129387.0
Asia,2022-10,0.0,0.0,0.0,6805663.800000001
Asia,2022-11,0.0,0.0,0.0,3983182.56
Asia,2022-12,0.0,0.0,0.0,14464963.7
Asia,2023-01,0.0,0.0,0.0,67985657.0
Asia,2023-02,0.0,0.0,0.0,21774752.3
Asia,2023-03,0.0,0.0,0.0,1693830.54
Asia,2023-04,0.0,0.0,0.0,1155999.7
Asia,2023-05,0.0,0.0,0.0,1016825.0
Asia,2023-06,0.0,0.0,0.0,824305.98
Asia,2023-07,0.0,0.0,0.0,738112.72
Asia,2023-08,0.0,0.0,0.0,1049301.72
Asia,2023-09,0.0,0.0,0.0,1011733.28
Asia,2023-10,0.0,0.0,0.0,396121.853
Asia,2023-11,0.0,0.0,0.0,88466.85499999998
Asia,2023-12,0.0,0.0,0.0,190674.855
Asia,2024-01,0.0,0.0,0.0,120418.285
Asia excl. China,2020-02,0.0,0.0,0.0,200.833
Asia excl. China,2020-03,0.0,0.0,0.0,22157.142
Asia excl. China,2020-04,0.0,0.0,0.0,138538.0
Asia excl. China,2020-05,0.0,0.0,0.0,444157.135
Asia excl. China,2020-06,0.0,0.0,0.0,700468.7000000001
Asia excl. China,2020-07,0.0,0.0,0.0,1191065.98
Asia excl. China,2020-08,0.0,0.0,0.0,2485963.7
Asia excl. China,2020-09,0.0,0.0,0.0,2912922.2399999998
Asia excl. China,2020-10,0.0,0.0,0.0,3307416.54
Asia excl. China,2020-11,0.0,0.0,0.0,3705552.44
Asia excl. China,2020-12,0.0,0.0,0.0,3001249.7
Asia excl. China,2021-01,0.0,0.0,0.0,3286384.98
Asia excl. China,2021-02,0.0,0.0,0.0,2082444.56
Asia excl. China,2021-03,0.0,0.0,0.0,2162754.82
Asia excl. China,2021-04,0.0,0.0,0.0,4456728.06
Asia excl. China,2021-05,0.0,0.0,0.0,12699591.2
Asia excl. China,2021-06,0.0,0.0,0.0,8814352.799999999
Asia excl. China,2021-07,0.0,0.0,0.0,4918767.2
Asia excl. China,2021-08,0.0,0.0,0.0,7460974.8
Asia excl. China,2021-09,0.0,0.0,0.0,6811487.999999999
Asia excl. China,2021-10,0.0,0.0,0.0,6097851.5
Asia excl. China,2021-11,0.0,0.0,0.0,3156329.8
Asia excl. China,2021-12,0.0,0.0,0.0,2536942.3200000003
Asia excl. China,2022-01,0.0,0.0,0.0,6563523.100000001
Asia excl. China,2022-02,0.0,0.0,0.0,14471652.2
Asia excl. China,2022-03,0.0,0.0,0.0,18020664.0
Asia excl. China,2022-04,0.0,0.0,0.0,16456092.600000001
Asia excl. China,2022-05,0.0,0.0,0.0,9000297.2
Asia excl. China,2022-06,0.0,0.0,0.0,2241054.9
Asia excl. China,2022-07,0.0,0.0,0.0,3931640.96
Asia excl. China,2022-08,0.0,0.0,0.0,8832847.3
Asia excl. China,2022-09,0.0,0.0,0.0,9303822.2
Asia excl. China,2022-10,0.0,0.0,0.0,5384852.300000001
Asia excl. China,2022-11,0.0,0.0,0.0,2948520.88
Asia excl. China,2022-12,0.0,0.0,0.0,4469459.8
Asia excl. China,2023-01,0.0,0.0,0.0,6918596.5
Asia excl. China,2023-02,0.0,0.0,0.0,3396000.8200000003
Asia excl. China,2023-03,0.0,0.0,0.0,1147586.28
Asia excl. China,2023-04,0.0,0.0,0.0,968164.2600000001
Asia excl. China,2023-05,0.0,0.0,0.0,1003830.98
Asia excl. China,2023-06,0.0,0.0,0.0,805236.72
Asia excl. China,2023-07,0.0,0.0,0.0,717970.7000000001
Asia excl. China,2023-08,0.0,0.0,0.0,1040127.28
Asia excl. China,2023-09,0.0,0.0,0.0,1005473.8799999999
Asia excl. China,2023-10,0.0,0.0,0.0,388606.565
Asia excl. China,2023-11,0.0,0.0,0.0,84259.43099999998
Asia excl. China,2023-12,0.0,0.0,0.0,188163.853
Asia excl. China,2024-01,0.0,0.0,0.0,119217.715
Australia,2020-02,0.0,6226.009999999999,0.0,7.786000000000001
Australia,2020-03,0.0,11369.589999999997,7132.839247678921,743.285
Australia,2020-04,0.0,3575.9999999999995,7110.659268770773,3583.0
Australia,2020-05,0.0,1814.8500000000001,910.7654359236922,2568.001
Australia,2020-06,0.0,7077.040000000001,1002.5181262784131,376.142
Australia,2020-07,0.0,42742.880000000005,28451.61038101507,2103.429
Australia,2020-08,22608.550000000003,21743.720000000005,31759.8563204731,10124.285
Australia,2020-09,17984.09,4359.990000000001,0.0,6192.0
Australia,2020-10,16502.39,2004.9700000000003,0.0,1408.0
Australia,2020-11,86451.17,1856.32,0.0,538.857
Australia,2020-12,80325.37,2171.0899999999997,0.0,325.85699999999997
Australia,2021-01,68078.64,1868.9199999999994,0.0,568.428
Australia,2021-02,67206.62000000001,1685.6999999999998,0.0,306.0
Australia,2021-03,96932.45999999999,1942.9000000000003,0.0,210.714
Australia,2021-04,231316.32,1884.4900000000002,0.0,301.00100000000003
Australia,2021-05,208792.54,2200.4900000000002,0.0,501.0
Australia,2021-06,144577.6,3932.01,0.0,495.57099999999997
Australia,2021-07,97028.29000000001,16490.410000000003,0.0,1223.143
Australia,2021-08,44382.280000000006,67116.07,0.0,9012.571
Australia,2021-09,116335.81,135743.68000000002,0.0,28905.857
Australia,2021-10,236257.66999999998,117608.06999999998,0.0,64544.0
Australia,2021-11,273844.18,114277.62999999998,0.0,48417.428
Australia,2021-12,694550.8300000001,1923736.9100000004,0.0,59857.715
Australia,2022-01,2623927.4400000004,3061320.3200000003,0.0,989186.7
Australia,2022-02,1054779.5199999998,1255997.2399999998,0.0,1222687.02
Australia,2022-03,1088127.9,2033096.18,0.0,857989.12
Australia,2022-04,1198741.54,2248902.92,0.0,1207522.44
Australia,2022-05,1406157.6800000004,2621111.43,0.0,1599228.6399999997
Australia,2022-06,1328425.9199999995,3185611.9300000006,0.0,1042188.42
Australia,2022-07,915426.7000000002,4849292.350000001,0.0,974649.86
Australia,2022-08,409189.5900000001,2567240.31,0.0,933302.58
Australia,2022-09,427386.60000000003,1413183.59,0.0,592526.8500000001
Australia,2022-10,506898.2899999999,1211492.51,0.0,262658.42500000005
Australia,2022-11,500628.38,2287483.75,0.0,161479.14
Australia,2022-12,614552.54,912442.94,0.0,297491.855
Australia,2023-01,0.0,0.0,0.0,442112.86
Australia,2023-02,0.0,0.0,0.0,161242.0
Australia,2023-03,0.0,0.0,0.0,77393.285
Australia,2023-04,0.0,0.0,0.0,117095.57299999999
Australia,2023-05,0.0,0.0,0.0,119070.715
Australia,2023-06,0.0,0.0,0.0,134017.14
Australia,2023-07,0.0,0.0,0.0,102734.85800000001
Australia,2023-08,0.0,0.0,0.0,29627.572
Australia,2023-09,0.0,0.0,0.0,21143.571
Australia,2023-10,0.0,0.0,0.0,26218.001
Australia,2023-11,0.0,0.0,0.0,25922.286
Australia,2023-12,0.0,0.0,0.0,50030.71400000001
Australia,2024-01,0.0,0.0,0.0,20556.143
Austria,2020-02,0.0,5012.65,0.0,0.0
Austria,2020-03,0.0,70333.68,50985.36297280966,963.999
Austria,2020-04,0.0,16353.81,65254.76223480414,6109.714
Austria,2020-05,0.0,8611.199999999999,7603.5719910416465,5493.999
Austria,2020-06,0.0,8334.609999999999,3584.582986973346,1037.286
Austria,2020-07,0.0,12419.780000000002,6320.606750674756,1517.429
Austria,2020-08,77025.07,23007.43,2465.8540273911713,4215.571
Austria,2020-09,92725.33999999997,56740.22000000001,0.0,8428.286
Austria,2020-10,370554.73,299393.06,0.0,20204.571
Austria,2020-11,724273.0399999998,419681.12999999995,0.0,108306.856
Austria,2020-12,282708.36,227424.18000000005,0.0,128344.0
Austria,2021-01,105081.65000000001,134288.40999999997,0.0,86257.857
Austria,2021-02,21627.02,109147.77999999998,0.0,44775.857
Austria,2021-03,60320.57,148307.13,0.0,53070.143000000004
Austria,2021-04,206854.13000000003,91618.19,0.0,73733.57500000001
Austria,2021-05,158058.18,34419.06999999999,0.0,71787.287
Austria,2021-06,165843.74,14062.8,0.0,21012.857
Austria,2021-07,82283.25,24841.250000000004,0.0,6517.001
Austria,2021-08,200768.3,72582.4,0.0,14245.0
Austria,2021-09,135393.05999999997,93467.13,0.0,33079.001000000004
Austria,2021-10,315023.57,257005.03,0.0,67517.285
Austria,2021-11,435061.3899999999,377345.67,0.0,148272.858
Austria,2021-12,142642.94999999995,221939.00000000003,0.0,235981.28999999998
Austria,2022-01,36139.16,1356725.9000000001,0.0,270450.57
Austria,2022-02,282771.46,1735588.6300000001,0.0,614438.0199999999
Austria,2022-03,900328.2899999999,2167698.970000001,0.0,901373.16
Austria,2022-04,402143.72000000015,692787.7899999999,0.0,837795.72
Austria,2022-05,284962.28,470441.8299999999,0.0,415671.7050000001
Austria,2022-06,366029.19,763567.8799999999,0.0,114435.712
Austria,2022-07,255060.44,859569.8499999999,0.0,254128.42500000002
Austria,2022-08,185759.08,522920.80999999994,0.0,245287.86000000002
Austria,2022-09,311582.52999999997,1144837.5999999999,0.0,158031.285
Austria,2022-10,290281.16000000003,914532.4399999998,0.0,276900.28
Austria,2022-11,274305.29999999993,583070.4400000002,0.0,222076.285
Austria,2022-12,479057.56999999995,198722.66999999998,0.0,127825.715
Austria,2023-01,0.0,0.0,0.0,137760.856
Austria,2023-02,0.0,0.0,0.0,89814.43
Austria,2023-03,0.0,0.0,0.0,123408.143
Austria,2023-04,0.0,0.0,0.0,109643.713
Austria,2023-05,0.0,0.0,0.0,26959.142
Austria,2023-06,0.0,0.0,0.0,10250.286
Austria,2023-07,0.0,0.0,0.0,3899.428
Austria,2023-08,0.0,0.0,0.0,264.572
Austria,2023-09,0.0,0.0,0.0,0.0
Austria,2023-10,0.0,0.0,0.0,0.0
Austria,2023-11,0.0,0.0,0.0,0.0
Austria,2023-12,0.0,0.0,0.0,0.0
Austria,2024-01,0.0,0.0,0.0,0.0
Azerbaijan,2020-02,0.0,4364.27,0.0,0.0
Azerbaijan,2020-03,0.0,38334.31999999999,156.67908260332217,31.857
Azerbaijan,2020-04,0.0,41008.7,3461.0267227627755,622.0
Azerbaijan,2020-05,0.0,150381.84,6989.6917518489145,2044.5720000000001
Azerbaijan,2020-06,0.0,291691.01,24477.51704758282,5164.143
Azerbaijan,2020-07,0.0,173366.56999999998,33053.224307228265,11360.143
Azerbaijan,2020-08,238268.19,86849.13999999998,6242.204748641067,13081.143
Azerbaijan,2020-09,279987.67999999993,105870.08999999997,0.0,4649.572
Azerbaijan,2020-10,498098.62,628529.8200000002,0.0,4575.142
Azerbaijan,2020-11,729733.9199999999,1516159.59,0.0,26625.429
Azerbaijan,2020-12,636922.3899999999,874942.2100000001,0.0,71974.139
Azerbaijan,2021-01,208124.21000000002,150508.31000000003,0.0,79108.141
Azerbaijan,2021-02,118132.55000000003,260640.81,0.0,11417.286
Azerbaijan,2021-03,434851.08999999997,1355098.0600000003,0.0,8571.429
Azerbaijan,2021-04,576279.7799999999,690778.4700000001,0.0,32465.285000000003
Azerbaijan,2021-05,381854.4700000001,103677.84000000003,0.0,49980.287
Azerbaijan,2021-06,273191.06000000006,37985.87,0.0,12091.572
Azerbaijan,2021-07,435556.89999999997,327348.06,0.0,3097.143
Azerbaijan,2021-08,959131.9600000002,1018724.9599999998,0.0,26015.857
Azerbaijan,2021-09,804062.44,411694.75999999995,0.0,67530.144
Azerbaijan,2021-10,669706.5700000002,866255.6900000001,0.0,65441.857
Azerbaijan,2021-11,581674.5,651951.2,0.0,47438.0
Azerbaijan,2021-12,808174.49,1249343.2200000002,0.0,47644.857
Azerbaijan,2022-01,2171584.29,5962022.119999999,0.0,33327.001000000004
Azerbaijan,2022-02,1637671.8099999996,1467152.2400000002,0.0,74853.001
Azerbaijan,2022-03,325493.69999999995,228453.77999999997,0.0,80451.286
Azerbaijan,2022-04,7425.029999999998,146554.77,0.0,12257.856
Azerbaijan,2022-05,223.43999999999997,340415.49000000005,0.0,772.001
Azerbaijan,2022-06,14.55,748581.6499999999,0.0,256.286
Azerbaijan,2022-07,18161.85,1658004.5599999998,0.0,1738.0
Azerbaijan,2022-08,215999.88,1734839.2099999997,0.0,7491.857
Azerbaijan,2022-09,120324.90000000001,759158.3200000002,0.0,11747.142
Azerbaijan,2022-10,31210.549999999996,800390.4299999998,0.0,7930.429
Azerbaijan,2022-11,9147.55,888748.8400000001,0.0,1666.286
Azerbaijan,2022-12,14546.649999999998,578268.0599999999,0.0,1191.429
Azerbaijan,2023-01,0.0,0.0,0.0,2137.714
Azerbaijan,2023-02,0.0,0.0,0.0,1238.571
Azerbaijan,2023-03,0.0,0.0,0.0,752.572
Azerbaijan,2023-04,0.0,0.0,0.0,1528.714
Azerbaijan,2023-05,0.0,0.0,0.0,1152.143
Azerbaijan,2023-06,0.0,0.0,0.0,393.428
Azerbaijan,2023-07,0.0,0.0,0.0,130.429
Azerbaijan,2023-08,0.0,0.0,0.0,71.143
Azerbaijan,2023-09,0.0,0.0,0.0,309.85699999999997
Azerbaijan,2023-10,0.0,0.0,0.0,1078.142
Azerbaijan,2023-11,0.0,0.0,0.0,567.857
Azerbaijan,2023-12,0.0,0.0,0.0,167.142
Azerbaijan,2024-01,0.0,0.0,0.0,69.428
Bahamas,2020-02,0.0,73.63999999999999,0.0,0.0
Bahamas,2020-03,0.0,1727.78,0.0,1.8570000000000002
Bahamas,2020-04,0.0,916.0799999999999,126.69802463730998,27.429000000000002
Bahamas,2020-05,0.0,602.53,50.26695263163329,55.572
Bahamas,2020-06,0.0,593.9899999999999,0.0,16.285999999999998
Bahamas,2020-07,0.0,6088.820000000001,751.8534935092415,37.143
Bahamas,2020-08,24484.290000000005,10853.100000000002,1101.9477960152171,813.4290000000001
Bahamas,2020-09,26013.0,10629.18,0.0,1504.858
Bahamas,2020-10,21654.1,7896.97,0.0,1987.4279999999999
Bahamas,2020-11,9828.41,2101.81,0.0,2369.5699999999997
Bahamas,2020-12,2138.879999999999,2112.9100000000003,0.0,729.8570000000001
Bahamas,2021-01,350.98,1639.0500000000002,0.0,417.85699999999997
Bahamas,2021-02,85.78000000000002,2540.2200000000003,0.0,318.142
Bahamas,2021-03,338.96,4267.670000000001,0.0,379.14399999999995
Bahamas,2021-04,2981.1799999999994,9657.26,0.0,632.428
Bahamas,2021-05,1052.2400000000002,6717.319999999999,0.0,1492.9989999999998
Bahamas,2021-06,5640.51,9289.33,0.0,1126.001
Bahamas,2021-07,43317.45,21561.8,0.0,1013.999
Bahamas,2021-08,62377.1,39846.96,0.0,2738.714
Bahamas,2021-09,46919.39000000001,32722.059999999998,0.0,3018.0
Bahamas,2021-10,20819.729999999992,9974.79,0.0,2789.001
Bahamas,2021-11,2277.9300000000003,11641.050000000001,0.0,968.999
Bahamas,2021-12,20885.030000000002,81158.34,0.0,476.28499999999997
Bahamas,2022-01,63519.19000000001,103395.91000000002,0.0,4765.428
Bahamas,2022-02,20917.58,63641.619999999995,0.0,4665.571
Bahamas,2022-03,21669.620000000003,18840.050000000003,0.0,786.142
Bahamas,2022-04,6913.91,24285.690000000002,0.0,176.713
Bahamas,2022-05,16141.93,33793.979999999996,0.0,522.0
Bahamas,2022-06,12803.640000000005,37699.88999999999,0.0,1086.572
Bahamas,2022-07,6155.759999999999,27999.7,0.0,1282.715
Bahamas,2022-08,4125.360000000001,84479.60000000002,0.0,580.143
Bahamas,2022-09,7418.510000000001,19037.100000000002,0.0,313.142
Bahamas,2022-10,2995.6800000000003,17583.98,0.0,218.143
Bahamas,2022-11,2045.7699999999995,12928.48,0.0,97.999
Bahamas,2022-12,2089.91,776.48,0.0,65.858
Bahamas,2023-01,0.0,0.0,0.0,15.572
Bahamas,2023-02,0.0,0.0,0.0,0.0
Bahamas,2023-03,0.0,0.0,0.0,0.0
Bahamas,2023-04,0.0,0.0,0.0,242.571
Bahamas,2023-05,0.0,0.0,0.0,338.856
Bahamas,2023-06,0.0,0.0,0.0,11.571
Bahamas,2023-07,0.0,0.0,0.0,0.0
Bahamas,2023-08,0.0,0.0,0.0,0.0
Bahamas,2023-09,0.0,0.0,0.0,0.0
Bahamas,2023-10,0.0,0.0,0.0,0.0
Bahamas,2023-11,0.0,0.0,0.0,0.0
Bahamas,2023-12,0.0,0.0,0.0,0.0
Bahamas,2024-01,0.0,0.0,0.0,0.0
Bahrain,2020-02,0.0,2797.15,0.0,0.0
Bahrain,2020-03,0.0,5202.05,0.0,157.429
Bahrain,2020-04,0.0,10139.269999999999,0.0,855.143
Bahrain,2020-05,0.0,31421.579999999998,14455.381298261636,4524.857
Bahrain,2020-06,0.0,38795.049999999996,29949.508556581943,9541.143
Bahrain,2020-07,0.0,31900.609999999997,29952.589566145074,13621.856
Bahrain,2020-08,36432.689999999995,36095.759999999995,7530.426346407732,15075.144
Bahrain,2020-09,56032.83999999999,49027.980000000025,0.0,12580.143
Bahrain,2020-10,42054.61,22640.170000000002,0.0,14787.571
Bahrain,2020-11,22853.85,12808.049999999997,0.0,11601.571
Bahrain,2020-12,68005.90999999999,19294.730000000003,0.0,5117.429
Bahrain,2021-01,57434.96,48335.86,0.0,7770.714
Bahrain,2021-02,86530.21,51292.84,0.0,12535.142
Bahrain,2021-03,120538.04,75143.59,0.0,18087.286
Bahrain,2021-04,178597.54,108350.59000000001,0.0,22768.571
Bahrain,2021-05,239620.34,198928.64,0.0,43692.0
Bahrain,2021-06,78947.37999999999,25311.08,0.0,47929.42899999999
Bahrain,2021-07,17585.289999999997,6094.85,0.0,24337.572
Bahrain,2021-08,15110.810000000001,4582.5599999999995,0.0,5008.428
Bahrain,2021-09,8814.500000000002,3876.8899999999994,0.0,2874.001
Bahrain,2021-10,8165.830000000001,2936.6800000000003,0.0,2712.571
Bahrain,2021-11,6535.339999999999,3761.1199999999994,0.0,1349.429
Bahrain,2021-12,22837.600000000002,71684.79999999999,0.0,1053.857
Bahrain,2022-01,157107.96,485267.87,0.0,25788.0
Bahrain,2022-02,189618.56000000003,279226.11,0.0,105463.0
Bahrain,2022-03,144362.30000000002,126051.98000000003,0.0,106762.142
Bahrain,2022-04,98476.71,107659.98999999999,0.0,37436.715
Bahrain,2022-05,146325.75,115862.92000000003,0.0,19591.0
Bahrain,2022-06,74831.39999999998,263555.83999999997,0.0,19107.143
Bahrain,2022-07,66324.32,202304.60000000003,0.0,43540.143
